O*NET-SOC Code,risacLetters,ProblemSolving_LV,CriticalThinking_LV,ProblemSolving_Score100,CriticalThinking_Score100,ProblemSolving_ReqLevel,CriticalThinking_ReqLevel,BigFive_Openness_Proxy100,BigFive_Conscientiousness_Proxy100,BigFive_Extraversion_Proxy100,BigFive_Agreeableness_Proxy100,BigFive_EmotionalStability_Proxy100
51-3091.00,RC,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,62.91666666666668,67.8,48.5,60.83333333333334,65.25
51-3092.00,RC,2.62,2.88,37.42857142857143,41.14285714285714,Low,Low,63.916666666666664,78.45,64.875,70.83333333333334,73.75
51-3093.00,RC,2.38,2.38,34.0,34.0,Low,Low,54.75,70.55,57.75,60.00000000000001,69.0
51-4021.00,RC,2.62,2.75,37.42857142857143,39.285714285714285,Low,Low,61.75000000000001,70.24999999999999,58.25,63.49999999999999,66.0
51-4022.00,RC,2.75,2.88,39.285714285714285,41.14285714285714,Low,Low,69.5,72.85000000000001,62.74999999999999,64.16666666666666,69.75
51-4023.00,RC,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,70.58333333333334,75.0,59.00000000000001,62.08333333333334,70.5
51-4031.00,RC,2.62,2.75,37.42857142857143,39.285714285714285,Low,Low,66.5,68.10000000000001,48.0,54.25,55.75
51-4032.00,RC,2.62,3.0,37.42857142857143,42.85714285714285,Low,Mid,78.58333333333334,83.1,52.5,63.0,73.0
51-4033.00,RC,2.75,2.88,39.285714285714285,41.14285714285714,Low,Low,61.0,68.24999999999999,48.0,55.99999999999999,51.0
51-4034.00,RC,2.75,2.75,39.285714285714285,39.285714285714285,Low,Low,62.33333333333334,72.35,55.875,59.66666666666667,70.0
51-4035.00,RC,2.38,3.0,34.0,42.85714285714285,Low,Mid,62.75000000000001,75.4,55.25,59.916666666666664,72.75
51-4041.00,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,72.5,75.25,45.375,58.416666666666664,69.5
51-4051.00,RC,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,64.58333333333334,69.95000000000002,55.375,62.24999999999999,61.5
51-4052.00,RC,2.12,3.0,30.28571428571429,42.85714285714285,Low,Mid,59.916666666666664,70.60000000000001,49.24999999999999,57.166666666666664,63.0
51-4061.00,RC,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,75.83333333333333,81.04999999999998,44.37500000000001,53.75,74.25
51-4062.00,RC,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,64.08333333333333,73.60000000000001,53.37499999999999,57.33333333333333,76.25
51-4071.00,RC,2.12,2.5,30.28571428571429,35.714285714285715,Low,Low,60.5,77.0,62.375,67.5,72.5
51-4072.00,RC,2.25,2.62,32.142857142857146,37.42857142857143,Low,Low,62.33333333333334,72.05,50.0,59.08333333333333,68.75
51-4081.00,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,75.41666666666667,84.1,59.00000000000001,64.41666666666667,83.25
51-4111.00,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,76.08333333333334,80.85,57.125,63.66666666666667,73.25
51-4121.00,RC,2.5,2.38,35.714285714285715,34.0,Low,Low,60.91666666666667,71.85,60.12500000000001,63.24999999999999,59.25
51-4122.00,RC,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,61.33333333333333,69.55,45.62500000000001,56.00000000000001,62.25000000000001
51-4191.00,RC,2.62,3.0,37.42857142857143,42.85714285714285,Low,Mid,65.25000000000001,71.4,63.74999999999999,60.333333333333336,65.25
51-4192.00,RC,2.88,3.12,41.14285714285714,44.57142857142857,Low,Mid,67.33333333333333,78.25000000000001,55.375,58.833333333333336,64.5
51-4193.00,RC,2.25,2.75,32.142857142857146,39.285714285714285,Low,Low,66.75,76.6,65.125,66.25,69.25
51-4194.00,RC,2.75,2.88,39.285714285714285,41.14285714285714,Low,Low,70.66666666666667,72.75,46.24999999999999,55.666666666666664,60.75000000000001
51-5111.00,CR,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,73.41666666666666,77.04999999999997,52.75000000000001,61.16666666666667,76.75
51-5112.00,CR,2.88,3.12,41.14285714285714,44.57142857142857,Low,Mid,59.333333333333336,72.7,46.75,53.41666666666667,67.75
51-5113.00,RC,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,66.16666666666667,75.8,54.49999999999999,57.41666666666667,68.75
51-6011.00,RC,2.25,2.5,32.142857142857146,35.714285714285715,Low,Low,63.33333333333333,65.39999999999999,56.00000000000001,66.16666666666667,58.5
51-6021.00,RC,1.75,2.25,25.0,32.142857142857146,Low,Low,76.58333333333334,81.65,68.625,74.25,80.0
51-6031.00,RC,2.12,2.12,30.28571428571429,30.28571428571429,Low,Low,59.0,70.60000000000001,43.125,58.833333333333336,66.0
51-6041.00,RA,2.12,2.88,30.28571428571429,41.14285714285714,Low,Low,54.49999999999999,60.0,45.875,59.66666666666667,53.0
51-6042.00,RC,2.5,2.5,35.714285714285715,35.714285714285715,Low,Low,71.08333333333334,80.95000000000002,57.875,69.83333333333333,84.74999999999999
51-6051.00,RC,2.12,2.12,30.28571428571429,30.28571428571429,Low,Low,50.916666666666664,71.95,42.625,45.58333333333334,54.0
51-6052.00,RA,2.62,3.0,37.42857142857143,42.85714285714285,Low,Mid,65.66666666666667,70.59999999999998,62.87499999999999,71.08333333333334,71.25
51-6061.00,RC,2.12,2.75,30.28571428571429,39.285714285714285,Low,Low,48.83333333333333,64.2,31.000000000000007,43.50000000000001,59.25
51-6062.00,RC,2.62,2.75,37.42857142857143,39.285714285714285,Low,Low,65.33333333333333,73.3,54.0,63.416666666666664,68.25
51-6063.00,RC,2.12,2.25,30.28571428571429,32.142857142857146,Low,Low,67.5,78.69999999999999,48.12499999999999,58.91666666666667,74.75
51-6064.00,RC,2.0,3.0,28.57142857142857,42.85714285714285,Low,Mid,64.08333333333333,65.9,50.75000000000001,57.499999999999986,71.75
51-6091.00,RC,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,53.5,71.89999999999999,54.87500000000001,62.0,69.0
51-6092.00,RA,3.0,3.38,42.85714285714285,48.285714285714285,Mid,Mid,78.25,86.34999999999997,53.125,61.24999999999999,79.5
51-6093.00,RA,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,60.0,68.6,57.75,62.91666666666668,56.00000000000001
51-7011.00,RC,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,60.08333333333334,74.19999999999997,42.875,60.16666666666666,71.25
51-7021.00,RC,2.75,3.12,39.285714285714285,44.57142857142857,Low,Mid,66.58333333333331,73.65,62.0,67.25,49.75000000000001
51-7031.00,RC,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,80.33333333333334,86.25,51.5,58.66666666666666,69.75
51-7032.00,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,67.08333333333334,76.29999999999998,60.375,63.0,70.5
51-7041.00,RC,2.25,2.75,32.142857142857146,39.285714285714285,Low,Low,67.41666666666667,75.20000000000002,55.00000000000001,66.33333333333334,79.25
51-7042.00,RC,2.5,2.88,35.714285714285715,41.14285714285714,Low,Low,65.25,70.14999999999999,40.0,50.74999999999999,58.75
51-8011.00,RC,3.25,4.0,46.42857142857143,57.14285714285714,Mid,Mid,53.75,84.2,58.74999999999999,60.16666666666667,85.00000000000001
51-8012.00,RC,3.25,3.75,46.42857142857143,53.57142857142857,Mid,Mid,72.5,84.05,68.75,66.75,94.0
51-8013.00,RC,3.0,3.75,42.85714285714285,53.57142857142857,Mid,Mid,71.83333333333334,80.05,64.625,68.66666666666667,76.25
51-8013.03,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,58.00000000000001,67.89999999999999,52.25,59.916666666666664,71.75
51-8013.04,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,76.91666666666667,81.55000000000001,62.87499999999999,69.75000000000001,76.75
51-8021.00,RC,3.12,3.12,44.57142857142857,44.57142857142857,Mid,Mid,70.83333333333334,73.44999999999999,55.25,64.91666666666667,70.25
51-8031.00,RC,3.0,3.25,42.85714285714285,46.42857142857143,Mid,Mid,64.25,68.30000000000001,59.0,62.16666666666666,57.49999999999999
51-8091.00,RC,3.12,3.75,44.57142857142857,53.57142857142857,Mid,Mid,52.25,75.29999999999998,57.00000000000001,62.66666666666666,75.75
51-8092.00,RC,3.0,3.25,42.85714285714285,46.42857142857143,Mid,Mid,67.83333333333333,77.0,67.0,69.83333333333334,72.25
51-8093.00,RC,3.0,3.5,42.85714285714285,50.0,Mid,Mid,71.33333333333334,74.70000000000002,60.875,68.75,70.5
51-8099.01,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,62.0,71.50000000000001,52.0,61.24999999999999,59.75
51-9011.00,RC,2.88,3.12,41.14285714285714,44.57142857142857,Low,Mid,66.5,76.85,64.75,71.5,73.5
51-9012.00,RC,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,61.83333333333333,64.64999999999999,55.125,59.41666666666667,62.74999999999999
51-9021.00,RC,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,60.0,58.650000000000006,55.49999999999999,55.83333333333332,59.75
51-9022.00,RC,2.5,2.62,35.714285714285715,37.42857142857143,Low,Low,66.25,73.2,47.62500000000001,52.99999999999999,68.5
51-9023.00,RC,2.38,2.88,34.0,41.14285714285714,Low,Low,51.000000000000014,70.05000000000001,45.50000000000001,49.33333333333333,52.25
51-9031.00,RC,2.12,2.12,30.28571428571429,30.28571428571429,Low,Low,46.33333333333333,68.05,37.0,49.83333333333334,40.5
51-9032.00,RC,2.75,2.88,39.285714285714285,41.14285714285714,Low,Low,57.83333333333333,67.60000000000002,49.125,57.58333333333333,56.00000000000001
51-9041.00,RC,2.75,2.75,39.285714285714285,39.285714285714285,Low,Low,68.91666666666666,75.44999999999999,68.12499999999999,71.0,70.75
51-9051.00,RC,2.62,3.0,37.42857142857143,42.85714285714285,Low,Mid,60.08333333333334,65.65,53.75000000000001,58.416666666666686,67.0
51-9061.00,RC,2.75,3.25,39.285714285714285,46.42857142857143,Low,Mid,77.0,86.7,68.37500000000001,69.83333333333334,85.25
51-9071.00,RA,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,70.5,79.74999999999999,46.24999999999999,57.166666666666664,70.75
51-9071.06,RC,2.62,3.12,37.42857142857143,44.57142857142857,Low,Mid,62.000000000000014,83.05,46.875,61.583333333333336,68.75
51-9081.00,RI,2.88,3.38,41.14285714285714,48.285714285714285,Low,Mid,68.75,84.99999999999999,61.375,68.41666666666667,75.75
51-9082.00,RI,3.0,3.5,42.85714285714285,50.0,Mid,Mid,67.58333333333333,72.65,60.375,68.91666666666666,65.0
51-9083.00,RC,2.5,2.88,35.714285714285715,41.14285714285714,Low,Low,60.16666666666666,77.1,55.625,70.5,67.25
51-9111.00,RC,2.12,2.25,30.28571428571429,32.142857142857146,Low,Low,62.416666666666664,65.35,50.75000000000001,58.333333333333336,51.5
51-9123.00,RA,2.0,2.62,28.57142857142857,37.42857142857143,Low,Low,43.08333333333333,63.4,43.99999999999999,55.41666666666667,56.00000000000001
51-9124.00,RC,2.62,2.88,37.42857142857143,41.14285714285714,Low,Low,65.66666666666667,74.9,53.125,64.58333333333334,70.25
51-9141.00,RC,2.75,2.88,39.285714285714285,41.14285714285714,Low,Low,64.0,67.45000000000002,57.25,67.74999999999999,72.25
51-9151.00,RC,2.75,3.12,39.285714285714285,44.57142857142857,Low,Mid,76.0,72.10000000000001,56.62499999999999,69.41666666666669,70.25
51-9161.00,RC,3.0,3.62,42.85714285714285,51.71428571428572,Mid,Mid,70.91666666666666,75.89999999999999,56.25,60.08333333333334,70.5
51-9162.00,CR,3.38,3.5,48.285714285714285,50.0,Mid,Mid,68.91666666666666,73.85,52.125,58.08333333333334,53.0
51-9191.00,RC,2.5,2.75,35.714285714285715,39.285714285714285,Low,Low,59.916666666666664,75.1,55.49999999999999,61.916666666666664,58.25
51-9192.00,RC,2.12,2.12,30.28571428571429,30.28571428571429,Low,Low,63.583333333333336,68.50000000000001,46.875,46.66666666666668,73.75
51-9193.00,RC,3.0,3.25,42.85714285714285,46.42857142857143,Mid,Mid,60.83333333333334,71.74999999999999,65.99999999999999,63.500000000000014,65.0
51-9194.00,RC,2.25,3.12,32.142857142857146,44.57142857142857,Low,Mid,71.0,79.0,48.75000000000001,58.08333333333332,67.0
51-9195.00,RC,2.12,2.62,30.28571428571429,37.42857142857143,Low,Low,58.333333333333336,66.10000000000001,50.125,57.91666666666666,62.0
51-9195.03,RA,2.38,2.88,34.0,41.14285714285714,Low,Low,59.91666666666667,70.59999999999998,49.5,58.416666666666664,63.5
51-9195.04,RC,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,64.33333333333331,68.44999999999999,55.875,57.333333333333336,61.5
51-9195.05,RC,2.12,3.12,30.28571428571429,44.57142857142857,Low,Mid,78.41666666666667,81.89999999999999,48.75000000000001,55.50000000000001,58.5
51-9196.00,RC,2.38,2.88,34.0,41.14285714285714,Low,Low,57.08333333333333,70.7,49.75000000000001,54.99999999999999,68.5
51-9197.00,RC,2.0,2.5,28.57142857142857,35.714285714285715,Low,Low,54.25,69.05000000000001,42.00000000000001,50.66666666666667,55.75
51-9198.00,RC,2.0,2.25,28.57142857142857,32.142857142857146,Low,Low,55.333333333333336,65.10000000000001,47.875,60.66666666666666,65.75
53-1041.00,EC,2.88,3.5,41.14285714285714,50.0,Low,Mid,76.66666666666666,79.99999999999999,76.62500000000001,76.58333333333334,81.74999999999999
53-1042.00,EC,3.0,3.62,42.85714285714285,51.71428571428572,Mid,Mid,75.41666666666667,85.64999999999998,78.0,76.08333333333334,82.25
53-1042.01,EC,2.75,3.5,39.285714285714285,50.0,Low,Mid,81.16666666666667,81.90000000000002,75.875,78.41666666666667,80.0
53-1043.00,ER,3.38,3.62,48.285714285714285,51.71428571428572,Mid,Mid,72.16666666666667,82.19999999999999,82.125,85.91666666666666,88.25
53-1044.00,EC,0.0,0.0,0.0,0.0,Low,Low,50.0,50.0,50.0,50.0,50.0
53-2011.00,RC,3.62,4.12,51.71428571428572,58.85714285714286,Mid,Mid,55.333333333333336,82.60000000000001,76.75,75.41666666666667,88.75
53-2012.00,RC,3.62,4.0,51.71428571428572,57.14285714285714,Mid,Mid,72.41666666666667,88.00000000000001,59.0,69.25,91.5
53-2021.00,CR,4.5,4.12,64.28571428571429,58.85714285714286,Mid,Mid,71.25,84.1,61.375,66.16666666666666,91.25000000000001
53-2022.00,CR,3.25,3.88,46.42857142857143,55.42857142857143,Mid,Mid,66.00000000000001,78.05000000000003,62.5,62.000000000000014,80.5
53-2031.00,CR,2.62,3.62,37.42857142857143,51.71428571428572,Low,Mid,77.08333333333333,76.75,81.125,91.75000000000001,88.25
53-3011.00,RS,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,67.5,76.30000000000001,66.25000000000001,76.08333333333333,76.49999999999999
53-3031.00,RC,2.88,3.38,41.14285714285714,48.285714285714285,Low,Mid,67.50000000000001,74.9,57.87500000000001,71.83333333333334,79.0
53-3032.00,RC,2.5,2.88,35.714285714285715,41.14285714285714,Low,Low,62.74999999999999,73.25000000000001,52.75,65.75000000000001,79.5
53-3033.00,RC,2.25,2.75,32.142857142857146,39.285714285714285,Low,Low,62.66666666666666,67.40000000000002,50.5,60.0,71.5
53-3051.00,RC,0.0,0.0,0.0,0.0,Low,Low,50.0,50.0,50.0,50.0,50.0
53-3052.00,RC,1.62,2.75,23.142857142857142,39.285714285714285,Low,Low,65.16666666666667,74.9,68.75,77.83333333333333,77.0
53-3053.00,RC,0.0,0.0,0.0,0.0,Low,Low,50.0,50.0,50.0,50.0,50.0
53-3054.00,RC,0.0,0.0,0.0,0.0,Low,Low,50.0,50.0,50.0,50.0,50.0
53-4011.00,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,64.66666666666666,76.44999999999999,60.62499999999999,67.58333333333333,73.75
53-4013.00,RC,3.12,3.0,44.57142857142857,42.85714285714285,Mid,Mid,73.41666666666666,81.25,73.0,80.0,79.0
53-4022.00,RC,2.88,2.88,41.14285714285714,41.14285714285714,Low,Low,65.25,72.30000000000001,55.25,59.75,77.25
53-4031.00,RC,3.38,3.62,48.285714285714285,51.71428571428572,Mid,Mid,63.416666666666664,70.44999999999997,63.25000000000001,69.66666666666667,71.25
53-4041.00,RC,2.88,3.25,41.14285714285714,46.42857142857143,Low,Mid,63.916666666666664,76.95,58.5,67.25,89.75
53-5011.00,RC,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,50.66666666666667,69.15,65.875,76.08333333333333,58.25
53-5021.00,RC,3.12,3.25,44.57142857142857,46.42857142857143,Mid,Mid,69.24999999999999,76.10000000000001,72.375,65.83333333333333,80.25
53-5022.00,RC,3.0,3.38,42.85714285714285,48.285714285714285,Mid,Mid,73.66666666666667,82.4,77.875,77.0,65.75
53-5031.00,RC,3.38,3.88,48.285714285714285,55.42857142857143,Mid,Mid,71.41666666666667,82.1,67.5,71.83333333333334,77.0
53-6011.00,RC,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,50.83333333333334,71.50000000000001,45.62500000000001,61.66666666666667,67.5
53-6021.00,RC,2.12,2.75,30.28571428571429,39.285714285714285,Low,Low,55.16666666666667,61.64999999999999,43.50000000000001,58.416666666666664,70.5
53-6031.00,RC,2.25,2.88,32.142857142857146,41.14285714285714,Low,Low,60.16666666666667,76.75,65.625,69.08333333333334,74.25
53-6032.00,RC,0.0,0.0,0.0,0.0,Low,Low,50.0,50.0,50.0,50.0,50.0
53-6041.00,RC,3.62,3.5,51.71428571428572,50.0,Mid,Mid,74.66666666666667,81.35,60.75000000000001,69.08333333333334,76.0
53-6051.00,CR,3.25,3.5,46.42857142857143,50.0,Mid,Mid,71.5,81.04999999999998,56.62499999999999,62.08333333333332,70.0
53-6051.01,CR,3.62,4.0,51.71428571428572,57.14285714285714,Mid,Mid,72.91666666666666,86.45,64.25,73.33333333333334,84.25
53-6051.07,RC,2.25,2.88,32.142857142857146,41.14285714285714,Low,Low,68.41666666666667,64.2,58.5,67.91666666666666,65.0
53-6061.00,CS,2.38,3.25,34.0,46.42857142857143,Low,Mid,64.25,76.95,69.25,82.5,89.75
53-7011.00,RC,2.75,2.88,39.285714285714285,41.14285714285714,Low,Low,62.5,70.60000000000001,53.125,74.33333333333331,76.75
53-7021.00,RC,2.25,3.0,32.142857142857146,42.85714285714285,Low,Mid,61.083333333333336,68.60000000000002,58.375,64.25,69.0
53-7031.00,RC,2.5,2.75,35.714285714285715,39.285714285714285,Low,Low,54.083333333333336,58.4,64.375,68.25000000000001,65.75
53-7041.00,RC,2.38,2.62,34.0,37.42857142857143,Low,Low,66.0,67.05,48.875,63.75000000000001,64.75
53-7051.00,RC,2.0,2.25,28.57142857142857,32.142857142857146,Low,Low,58.416666666666664,74.60000000000001,58.00000000000001,63.083333333333336,77.75000000000001
53-7061.00,RC,1.62,2.0,23.142857142857142,28.57142857142857,Low,Low,63.66666666666667,70.25,59.74999999999999,65.83333333333333,61.25000000000001
53-7062.00,RC,2.0,2.0,28.57142857142857,28.57142857142857,Low,Low,57.333333333333336,69.79999999999998,52.87500000000001,60.66666666666668,72.25
53-7062.04,RC,2.38,2.75,34.0,39.285714285714285,Low,Low,63.16666666666667,69.0,53.625,58.66666666666668,63.5
53-7063.00,RC,2.12,2.62,30.28571428571429,37.42857142857143,Low,Low,56.333333333333336,65.45000000000002,54.49999999999999,64.33333333333334,56.00000000000001
53-7064.00,CR,1.75,2.0,25.0,28.57142857142857,Low,Low,67.25,76.1,59.875,68.75,73.0
53-7065.00,CR,2.25,2.38,32.142857142857146,34.0,Low,Low,60.16666666666666,68.15,55.875,66.25,65.75
53-7071.00,RC,3.0,3.0,42.85714285714285,42.85714285714285,Mid,Mid,70.91666666666666,86.4,70.875,75.50000000000001,90.25000000000001
53-7072.00,RC,2.88,3.12,41.14285714285714,44.57142857142857,Low,Mid,48.999999999999986,54.7,35.12500000000001,40.91666666666667,49.25000000000001
53-7073.00,RC,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,70.33333333333334,79.89999999999999,55.49999999999999,66.0,73.75
53-7081.00,RC,2.12,2.62,30.28571428571429,37.42857142857143,Low,Low,52.166666666666664,56.89999999999999,42.00000000000001,52.66666666666667,50.0
53-7121.00,RC,2.88,2.88,41.14285714285714,41.14285714285714,Low,Low,66.08333333333333,73.75,59.875,70.25,67.25
